#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	SNP cluster	Min-same	Min-diff	BioSample	Assembly	AMR genotypes core	Computed types
Salmonella enterica	UGA12	"SRS7280284","UGA12"	Typhimurium	PDT000363632.1	2018-08-14T22:51:20Z	Kenya	blood	clinical	PDS000041999.97	0	28	SAMN07160181	GCA_003386345.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	UGA11	"SRS7280283","UGA11"	Typhimurium	PDT000363633.1	2018-08-14T22:51:36Z	Kenya	blood	clinical	PDS000041999.97	9	16	SAMN07160180	GCA_003386375.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	
Salmonella enterica	UGA10	"SRS7280281","UGA10"	Typhimurium	PDT000363634.1	2018-08-14T22:52:17Z	Kenya	blood	clinical	PDS000041999.97	2	25	SAMN07160179	GCA_003386395.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	UGA17	"SRS7280289","UGA17"	Typhimurium	PDT000363635.1	2018-08-14T22:52:21Z	Kenya	blood	clinical	PDS000041999.97	0	28	SAMN07160184	GCA_003386405.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	
Salmonella enterica	UGA13	"SRS7280285","UGA13"	Typhimurium	PDT000363636.1	2018-08-14T22:52:25Z	Kenya	blood	clinical	PDS000041999.97	7	14	SAMN07160182	GCA_003386415.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,gyrA_D87G=POINT,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	UGA9	"SRS7280280","UGA9"	Typhimurium	PDT000363637.1	2018-08-15T12:21:49Z	Kenya	blood	clinical	PDS000041999.97	2	23	SAMN07160178	GCA_003391075.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	FDA1127760-C001-001	"CFSAN101552","FDA00014873","FDA1127760-C001-001","SRS5697187"		PDT000631652.1	2019-11-21T23:32:49Z	Kenya	shelled vacuum raw macadamia nut	environmental/other	PDS000004182.22	0	2	SAMN13340562	GCA_011583265.1		antigen_formula=8:e,h:1,2,serotype=Newport
Salmonella enterica	FDA1127760-C001-008	"CFSAN101553","FDA00014874","FDA1127760-C001-008","SRS5697208"		PDT000631655.1	2019-11-21T23:32:50Z	Kenya	shelled vacuum raw macadamia nut	environmental/other	PDS000004182.22	0	2	SAMN13340566	GCA_011558295.1		antigen_formula=8:e,h:1,2,serotype=Newport
Salmonella enterica	FDA1162993-C002-004	"1162993-C002-004","CFSAN113138","FDA1162993-C002-004","SRS9365484"		PDT001080421.1	2021-07-02T03:29:15Z	Kenya	macademia nut	environmental/other	PDS000065758.678	14	7	SAMN19994208	GCA_019094435.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ014	"HZ014"	II 1,13,23:z29:e,n,x	PDT001088815.1	2021-07-08T13:47:35Z	Kenya	feces	clinical	PDS000141991.1	18	42	SAMN13906224	GCA_019173865.1		antigen_formula=13:z29:e,n,x,serotype=II [1],13,23:z29:e,n,x
Salmonella enterica	HZ107	"HZ107"	II 1,13,23:z29:e,n,x	PDT001088817.1	2021-07-08T13:47:41Z	Kenya	feces	clinical	PDS000141991.1	18	44	SAMN13906313	GCA_019173905.1		antigen_formula=13:z29:e,n,x,serotype=II [1],13,23:z29:e,n,x
Salmonella enterica	2009745367	"2009745367","SRS9616951"	Typhi	PDT001097890.1	2021-07-28T19:32:59Z	Kenya	Kibera	clinical	PDS000002867.909	0	15	SAMN20456365	GCA_020134865.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2006773028	"2006773028","SRS9616952"	Typhi	PDT001097891.1	2021-07-28T19:32:59Z	Kenya	Kibera	clinical	PDS000002867.909	2	23	SAMN20456356	GCA_020137075.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrB_S464F=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	HZ184	"HZ184"	Typhimurium	PDT001098626.1	2021-07-27T18:52:31Z	Kenya	blood	clinical	PDS000041999.97	1	22	SAMN13906388	GCA_019361115.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ185	"HZ185"	Typhimurium	PDT001098627.1	2021-07-27T18:52:34Z	Kenya	blood	clinical	PDS000041999.97	2	26	SAMN13906389	GCA_019361125.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ183	"HZ183"	Typhimurium	PDT001098629.1	2021-07-27T18:52:42Z	Kenya	blood	clinical	PDS000041999.97	8	17	SAMN13906387	GCA_019361175.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ179	"HZ179"	Typhimurium	PDT001098631.1	2021-07-27T18:53:02Z	Kenya	blood	clinical	PDS000041999.97	1	23	SAMN13906384	GCA_019361205.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ180	"HZ180"	Enteritidis	PDT001098632.1	2021-07-27T18:53:08Z	Kenya	feces	clinical	PDS000074062.23	12		SAMN13906385	GCA_019361235.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ178	"HZ178"	Enteritidis	PDT001098633.1	2021-07-27T18:53:10Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906383	GCA_019361255.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ177	"HZ177"	Enteritidis	PDT001098634.1	2021-07-27T18:53:10Z	Kenya	blood	clinical	PDS000074062.23	1		SAMN13906382	GCA_019361265.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ172	"HZ172"	Enteritidis	PDT001098635.1	2021-07-27T18:53:41Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906377	GCA_019361295.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ176	"HZ176"	Enteritidis	PDT001098636.1	2021-07-27T18:53:43Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906381	GCA_019361305.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ174	"HZ174"	Typhimurium	PDT001098637.1	2021-07-27T18:53:44Z	Kenya	blood	clinical	PDS000041999.97	5	22	SAMN13906379	GCA_019361315.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ175	"HZ175"	Typhimurium	PDT001098638.1	2021-07-27T18:53:44Z	Kenya	blood	clinical	PDS000041999.97	16	23	SAMN13906380	GCA_019361335.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ173	"HZ173"	Typhimurium	PDT001098639.1	2021-07-27T18:53:48Z	Kenya	blood	clinical	PDS000041999.97	5	21	SAMN13906378	GCA_019361375.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ167	"HZ167"	Typhimurium	PDT001098640.1	2021-07-27T18:54:17Z	Kenya	blood	clinical	PDS000041999.97	6	23	SAMN13906372	GCA_019361395.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ168	"HZ168"	Typhimurium	PDT001098641.1	2021-07-27T18:54:18Z	Kenya	blood	clinical	PDS000041999.97	17	24	SAMN13906373	GCA_019361405.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ166	"HZ166"	Newport	PDT001098642.1	2021-07-27T18:54:18Z	Kenya	feces	clinical	PDS000002190.84	0	17	SAMN13906371	GCA_019361425.1		antigen_formula=8:e,h:1,2,serotype=Newport
Salmonella enterica	HZ169	"HZ169"	Enteritidis	PDT001098643.1	2021-07-27T18:54:18Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906374	GCA_019361415.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ170	"HZ170"	Enteritidis	PDT001098644.1	2021-07-27T18:54:24Z	Kenya	blood	clinical	PDS000074062.23	3		SAMN13906375	GCA_019361475.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ164	"HZ164"	Enteritidis	PDT001098645.1	2021-07-27T18:54:56Z	Kenya	blood	clinical	PDS000116167.6	7	21	SAMN13906369	GCA_019361495.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ160	"HZ160"	Typhimurium	PDT001098646.1	2021-07-27T18:54:56Z	Kenya	blood	clinical	PDS000041999.97	1	23	SAMN13906365	GCA_019361515.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ161	"HZ161"	Typhimurium	PDT001098647.1	2021-07-27T18:54:57Z	Kenya	blood	clinical	PDS000041999.97	7	29	SAMN13906366	GCA_019361505.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ162	"HZ162"	Typhimurium	PDT001098648.1	2021-07-27T18:55:00Z	Kenya	blood	clinical	PDS000041999.97	8	26	SAMN13906367	GCA_019361555.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ165	"HZ165"	Muenchen	PDT001098649.1	2021-07-27T18:55:02Z	Kenya	feces	clinical	PDS000004926.7	4	1	SAMN13906370	GCA_019361565.1		antigen_formula=8:d:1,2,serotype=Muenchen
Salmonella enterica	HZ157	"HZ157"	Enteritidis	PDT001098650.1	2021-07-27T18:55:21Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906363	GCA_019361595.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ154	"HZ154"	Enteritidis	PDT001098651.1	2021-07-27T18:55:33Z	Kenya	blood	clinical	PDS000074062.23	1		SAMN13906360	GCA_019361615.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ156	"HZ156"	Heidelberg	PDT001098652.1	2021-07-27T18:55:33Z	Kenya	blood	clinical				SAMN13906362	GCA_019361635.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ155	"HZ155"	Enteritidis	PDT001098653.1	2021-07-27T18:55:33Z	Kenya	blood	clinical	PDS000074062.23	12		SAMN13906361	GCA_019361625.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ153	"HZ153"	Enteritidis	PDT001098654.1	2021-07-27T18:55:43Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906359	GCA_019361675.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ149	"HZ149"	Enteritidis	PDT001098655.1	2021-07-27T18:56:13Z	Kenya	blood	clinical	PDS000074062.23	1		SAMN13906355	GCA_019361715.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ152	"HZ152"	Enteritidis	PDT001098656.1	2021-07-27T18:56:13Z	Kenya	blood	clinical	PDS000121788.50	2	20	SAMN13906358	GCA_019361695.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ151	"HZ151"	Typhimurium	PDT001098657.1	2021-07-27T18:56:29Z	Kenya	blood	clinical	PDS000041999.97	12	19	SAMN13906357	GCA_019361735.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ148	"HZ148"	Enteritidis	PDT001098659.1	2021-07-27T18:56:32Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906354	GCA_019361765.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ146	"HZ146"	Breda	PDT001098660.1	2021-07-27T18:56:45Z	Kenya	feces	clinical				SAMN13906352	GCA_019361795.1		antigen_formula=8:z4,z23:e,n,z15,serotype=Chailey
Salmonella enterica	HZ147	"HZ147"	Enteritidis	PDT001098661.1	2021-07-27T18:56:47Z	Kenya	blood	clinical	PDS000074062.23	0		SAMN13906353	GCA_019361805.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ145	"HZ145"	Aberdeen	PDT001098662.1	2021-07-27T18:56:56Z	Kenya	feces	clinical	PDS000093719.3			SAMN13906351	GCA_019361835.1		antigen_formula=11:i:1,2,serotype=Aberdeen
Salmonella enterica	HZ143	"HZ143"	Typhimurium	PDT001098663.1	2021-07-27T18:57:06Z	Kenya	feces	clinical	PDS000002738.96	1	6	SAMN13906349	GCA_019361855.1	aph(3'')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ144	"HZ144"	Uganda	PDT001098664.1	2021-07-27T18:57:08Z	Kenya	feces	clinical	PDS000093721.1	3		SAMN13906350	GCA_019361865.1	aph(6)-Id=PARTIAL_END_OF_CONTIG	antigen_formula=3,10:k:1,5,serotype=Zanzibar
Salmonella enterica	HZ142	"HZ142"	Oskarshamn	PDT001098665.1	2021-07-27T18:57:14Z	Kenya	feces	clinical				SAMN13906348	GCA_019361895.1		antigen_formula=28:y:1,2,serotype=Oskarshamn
Salmonella enterica	HZ141	"HZ141"	Typhimurium	PDT001098666.1	2021-07-27T18:57:25Z	Kenya	feces	clinical	PDS000002738.96	1	5	SAMN13906347	GCA_019361915.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ139	"HZ139"	Typhimurium	PDT001098668.1	2021-07-27T18:57:40Z	Kenya	feces	clinical	PDS000013739.91	5	6	SAMN13906345	GCA_019361955.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ137	"HZ137"	Uganda	PDT001098669.1	2021-07-27T18:57:44Z	Kenya	feces	clinical	PDS000093721.1	3		SAMN13906343	GCA_019361975.1		antigen_formula=3,10:k:1,5,serotype=Zanzibar
Salmonella enterica	HZ138	"HZ138"	Enteritidis	PDT001098670.1	2021-07-27T18:57:44Z	Kenya	feces	clinical	PDS000093736.2	3		SAMN13906344	GCA_019361985.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ135	"HZ135"	Enteritidis	PDT001098671.1	2021-07-27T18:58:07Z	Kenya	feces	clinical	PDS000065758.678	5	11	SAMN13906341	GCA_019362015.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ136	"HZ136"	Typhimurium	PDT001098672.1	2021-07-27T18:58:11Z	Kenya	feces	clinical				SAMN13906342	GCA_019362035.1		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ133	"HZ133"	Typhimurium	PDT001098673.1	2021-07-27T18:58:16Z	Kenya	feces	clinical	PDS000002738.96	9	12	SAMN13906339	GCA_019362045.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ132	"HZ132"	Butantan	PDT001098675.1	2021-07-27T18:58:25Z	Kenya	feces	clinical	PDS000093725.1	23		SAMN13906338	GCA_019362085.1		antigen_formula=3,10:b:1,5,serotype=Butantan
Salmonella enterica	HZ131	"HZ131"	Heidelberg	PDT001098676.1	2021-07-27T18:58:40Z	Kenya	feces	clinical	PDS000065248.6			SAMN13906337	GCA_019362115.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ130	"HZ130"	Enteritidis	PDT001098677.1	2021-07-27T18:58:44Z	Kenya	feces	clinical	PDS000121802.26	5	30	SAMN13906336	GCA_019362135.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ129	"HZ129"	Typhimurium	PDT001098678.1	2021-07-27T18:58:56Z	Kenya	feces	clinical	PDS000041999.97	24	33	SAMN13906335	GCA_019362155.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ128	"HZ128"	Typhimurium	PDT001098679.1	2021-07-27T18:58:57Z	Kenya	feces	clinical				SAMN13906334	GCA_019362165.1		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ127	"HZ127"	Heidelberg	PDT001098680.1	2021-07-27T18:59:08Z	Kenya	feces	clinical				SAMN13906333	GCA_019362195.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
Salmonella enterica	HZ126	"HZ126"	Berkeley	PDT001098681.1	2021-07-27T18:59:13Z	Kenya	feces	clinical				SAMN13906332	GCA_019362215.1		antigen_formula=43:a:1,5,serotype=Berkeley
Salmonella enterica	HZ124	"HZ124"	Typhimurium	PDT001098682.1	2021-07-27T18:59:26Z	Kenya	feces	clinical	PDS000002738.96	6	9	SAMN13906330	GCA_019362235.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ123	"HZ123"	Enteritidis	PDT001098684.1	2021-07-27T18:59:29Z	Kenya	feces	clinical	PDS000065758.678	1	13	SAMN13906329	GCA_019362265.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ122	"HZ122"	Enteritidis	PDT001098685.1	2021-07-27T18:59:44Z	Kenya	feces	clinical	PDS000065758.678	1	14	SAMN13906328	GCA_019362295.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ121	"HZ121"	Enteritidis	PDT001098686.1	2021-07-27T18:59:54Z	Kenya	blood	clinical	PDS000116167.6	10	27	SAMN13906327	GCA_019362315.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ120	"HZ120"	Typhimurium	PDT001098687.1	2021-07-27T19:00:01Z	Kenya	blood	clinical	PDS000013788.10	10	17	SAMN13906326	GCA_019362335.1		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ119	"HZ119"	Typhimurium	PDT001098688.1	2021-07-27T19:00:01Z	Kenya	blood	clinical	PDS000041999.97	10	25	SAMN13906325	GCA_019362345.1	aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	HZ118	"HZ118"	Newport	PDT001098689.1	2021-07-27T19:00:14Z	Kenya	blood	clinical	PDS000112652.1			SAMN13906324	GCA_019362375.1		antigen_formula=8:e,h:1,2,serotype=Newport
Salmonella enterica	HZ116	"HZ116"	Enteritidis	PDT001098691.1	2021-07-27T19:00:28Z	Kenya	blood	clinical	PDS000065758.678	6	12	SAMN13906322	GCA_019362415.1		antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ113	"HZ113"	Enteritidis	PDT001098694.1	2021-07-27T19:00:53Z	Kenya	blood	clinical	PDS000074062.23	4		SAMN13906319	GCA_019362475.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM=PARTIAL,catA2=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ112	"HZ112"	Breda	PDT001098695.1	2021-07-27T19:01:03Z	Kenya	feces	clinical				SAMN13906318	GCA_019362495.1		antigen_formula=8:z4,z23:e,n,z15,serotype=Chailey
Salmonella enterica	HZ110	"HZ110"	Kenya	PDT001098696.1	2021-07-27T19:01:06Z	Kenya	feces	clinical	PDS000093720.3	9		SAMN13906316	GCA_019362505.1		antigen_formula=7:l,z13:e,n,x,serotype=Kenya
Salmonella enterica	HZ109	"HZ109"	Uganda	PDT001098697.1	2021-07-27T19:01:14Z	Kenya	feces	clinical				SAMN13906315	GCA_019362535.1		antigen_formula=3,10:l,z13:1,5,serotype=Uganda
Salmonella enterica	HZ111	"HZ111"	Uganda	PDT001098698.1	2021-07-27T19:01:15Z	Kenya	feces	clinical	PDS000093726.2			SAMN13906317	GCA_019362545.1		antigen_formula=3,10:l,z13:1,5,serotype=Uganda
Salmonella enterica	HZ108	"HZ108"	Heidelberg	PDT001098699.1	2021-07-27T19:01:26Z	Kenya	feces	clinical	PDS000073976.8	7		SAMN13906314	GCA_019362575.1	fosA7=COMPLETE	antigen_formula=4:r:1,2,serotype=Heidelberg
