#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	SNP cluster	Min-same	Min-diff	BioSample	Assembly	AMR genotypes core	Computed types
Salmonella enterica	YA00278270	"ERS11025295","SAL_KB2773AA","YA00278270"	Typhimurium	PDT001275320.1	2022-03-25T05:37:02Z	South Africa: Gauteng	human	clinical				SAMEA13423161			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00278013	"ERS11025296","SAL_KB2775AA","YA00278013"	enteritidis	PDT001275321.1	2022-03-25T05:37:02Z	South Africa: Gauteng	human	clinical	PDS000065758.734	0	4	SAMEA13423162			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277168	"ERS11025298","SAL_KB2778AA","YA00277168"	enteritidis	PDT001275322.1	2022-03-25T05:37:02Z	South Africa: Gauteng	human	clinical	PDS000065758.734	1	13	SAMEA13423164			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278410	"ERS11025299","SAL_KB2779AA","YA00278410"	enteritidis	PDT001275323.1	2022-03-25T05:37:02Z	South Africa: Gauteng	human	clinical	PDS000065758.734	0	23	SAMEA13423165			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278407	"ERS11025301","SAL_KB2781AA","YA00278407"	enteritidis	PDT001275324.1	2022-03-25T05:37:03Z	South Africa: Gauteng	human	clinical	PDS000065758.734	0	3	SAMEA13423167			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278269	"ERS11025302","SAL_KB2782AA","YA00278269"	enteritidis	PDT001275325.1	2022-03-25T05:37:03Z	South Africa: Gauteng	human	clinical	PDS000065758.734	1	4	SAMEA13423169			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278411	"ERS11025304","SAL_KB2784AA","YA00278411"	enteritidis	PDT001275326.1	2022-03-25T05:37:03Z	South Africa: Gauteng	human	clinical	PDS000065758.734	0	3	SAMEA13423171			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277338	"ERS11025305","SAL_KB2785AA","YA00277338"	enteritidis	PDT001275327.1	2022-03-25T05:37:04Z	South Africa: North West	human	clinical	PDS000065758.734	2	20	SAMEA13423172			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277339	"ERS11025307","SAL_KB2787AA","YA00277339"	enteritidis	PDT001275328.1	2022-03-25T05:37:04Z	South Africa: Gauteng	human	clinical	PDS000065758.734	2	3	SAMEA13423174			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277337	"ERS11025308","SAL_KB2788AA","YA00277337"	Typhimurium_monophasic	PDT001275329.1	2022-03-25T05:37:04Z	South Africa: Gauteng	human	clinical	PDS000142542.28	0	35	SAMEA13423175		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,tet(B)=COMPLETE	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	YA00277211	"ERS11025311","SAL_KB2791AA","YA00277211"	Typhimurium	PDT001275330.1	2022-03-25T05:37:04Z	South Africa: Gauteng	human	clinical	PDS000107285.4	0		SAMEA13423178			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277531	"ERS11025313","SAL_KB2793AA","YA00277531"	enteritidis	PDT001275331.1	2022-03-25T05:37:05Z	South Africa: Northern Cape	human	clinical	PDS000065758.734	1	7	SAMEA13423180			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278710	"ERS11025314","SAL_KB2794AA","YA00278710"	enteritidis	PDT001275332.1	2022-03-25T05:37:05Z	South Africa: Mpumalanga	human	clinical	PDS000065758.734	2	9	SAMEA13423181			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278536	"ERS11025317","SAL_KB2797AA","YA00278536"	enteritidis	PDT001275333.1	2022-03-25T05:37:05Z	South Africa: Limpopo	human	clinical	PDS000065758.734	1	22	SAMEA13423184			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	BB01077085	"BB01077085","ERS11025319","SAL_KB2799AA"	enteritidis	PDT001275334.1	2022-03-25T05:37:05Z	South Africa: Gauteng	human	clinical	PDS000065758.734	0	21	SAMEA13423186			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	GF00452494	"ERS11025320","GF00452494","SAL_KB2800AA"	enteritidis	PDT001275335.1	2022-03-25T05:37:06Z	South Africa: KwaZulu-Natal	human	clinical	PDS000065758.734	1	5	SAMEA13423187			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277330	"ERS11025278","SAL_KB2689AA","YA00277330"	Typhimurium	PDT001301038.1	2022-05-07T23:37:50Z	South Africa: Gauteng	human	clinical	PDS000109281.2	5		SAMEA13423144			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277328	"ERS11025280","SAL_KB2691AA","YA00277328"	Anatum	PDT001301039.1	2022-05-07T23:37:50Z	South Africa: Gauteng	human	clinical	PDS000100687.6	0		SAMEA13423146		tet(C)=COMPLETE	antigen_formula=3,10:e,h:1,6,serotype=Anatum
Salmonella enterica	YA00277061	"ERS11025281","SAL_KB2759AA","YA00277061"	enteritidis	PDT001301040.1	2022-05-07T23:37:51Z	South Africa: Eastern Cape	human	clinical	PDS000065758.734	3	9	SAMEA13423147			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277139	"ERS11025283","SAL_KB2762AA","YA00277139"	Typhimurium	PDT001301041.1	2022-05-07T23:37:51Z	South Africa: Western Cape	human	clinical	PDS000026729.48	2	40	SAMEA13423149			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277327	"ERS11025286","SAL_KB2764AA","YA00277327"	enteritidis	PDT001301042.1	2022-05-07T23:37:51Z	South Africa: Gauteng	human	clinical	PDS000065758.734	0	17	SAMEA13423152			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277541	"ERS11025287","SAL_KB2765AA","YA00277541"	Typhimurium	PDT001301043.1	2022-05-07T23:37:51Z	South Africa: Western Cape	human	clinical	PDS000065111.14	5		SAMEA13423153			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277329	"ERS11025290","SAL_KB2768AA","YA00277329"	Typhimurium	PDT001301044.1	2022-05-07T23:37:52Z	South Africa: Gauteng	human	clinical	PDS000113146.1	33		SAMEA13423156			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277521	"ERS11025293","SAL_KB2771AA","YA00277521"	Typhimurium_monophasic	PDT001301045.1	2022-05-07T23:37:52Z	South Africa: Eastern Cape	human	clinical	PDS000142542.28	0	29	SAMEA13423159		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,tet(B)=COMPLETE	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	YA00277331	"ERS11025310","SAL_KB2790AA","YA00277331"	Typhimurium	PDT001301046.1	2022-05-07T23:37:52Z	South Africa: Gauteng	human	clinical	PDS000032663.110	5	32	SAMEA13423177			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00278476	"ERS11025316","SAL_KB2796AA","YA00278476"	Typhimurium	PDT001301047.1	2022-05-07T23:37:52Z	South Africa: Western Cape	human	clinical	PDS000085710.4	7		SAMEA13423183			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277346	"ERS11025309","SAL_KB2789AA","YA00277346"	enteritidis	PDT001301071.1	2022-05-08T01:35:01Z	South Africa: Gauteng	human	clinical	PDS000065758.734	1	19	SAMEA13423176			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277334	"ERS11025279","SAL_KB2690AA","YA00277334"	Tennessee	PDT001302269.1	2022-05-08T18:35:48Z	South Africa: North West	human	clinical				SAMEA13423145		blaCMY-2=COMPLETE	antigen_formula=7:z29:-,serotype=Tennessee
Salmonella enterica	YA00277208	"ERS11025285","SAL_KB2763AA","YA00277208"	enteritidis	PDT001302270.1	2022-05-08T18:35:49Z	South Africa: Gauteng	human	clinical	PDS000065758.734	0	3	SAMEA13423151			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277213	"ERS11025291","SAL_KB2769AA","YA00277213"	sub species Salamae	PDT001302271.1	2022-05-08T18:35:49Z	South Africa: Gauteng	human	clinical				SAMEA13423157			antigen_formula=13:-:1,5,serotype=II 13:-:1,5
Salmonella enterica	YA00278180	"ERS11025294","SAL_KB2772AA","YA00278180"	enteritidis	PDT001302272.1	2022-05-08T18:35:49Z	South Africa: Mpumalanga	human	clinical	PDS000065758.734	1	5	SAMEA13423160			antigen_formula=2:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278394	"ERS11025297","SAL_KB2776AA","YA00278394"	enteritidis	PDT001302273.1	2022-05-08T18:35:50Z	South Africa: North West	human	clinical	PDS000065758.734	2	5	SAMEA13423163			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00277176	"ERS11025300","SAL_KB2780AA","YA00277176"	sub species Salamae	PDT001302274.1	2022-05-08T18:35:50Z	South Africa: Gauteng	human	clinical	PDS000060137.14	22	29	SAMEA13423166			antigen_formula=42:z29:-,serotype=II 42:z29:-
Salmonella enterica	YA00277892	"ERS11025306","SAL_KB2786AA","YA00277892"	enteritidis	PDT001302275.1	2022-05-08T18:35:50Z	South Africa: Eastern Cape	human	clinical	PDS000065758.734	2	14	SAMEA13423173		qnrB19=COMPLETE	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278455	"ERS11025315","SAL_KB2795AA","YA00278455"	Typhimurium	PDT001302276.1	2022-05-08T18:35:50Z	South Africa: Free State	human	clinical	PDS000109356.1	0		SAMEA13423182			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00278416	"ERS11025318","SAL_KB2798AA","YA00278416"	Typhimurium	PDT001302277.1	2022-05-08T18:35:51Z	South Africa: Gauteng	human	clinical	PDS000107285.4	0		SAMEA13423185			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277247	"ERS11025288","SAL_KB2766AA","YA00277247"	enteritidis	PDT001302372.1	2022-05-08T20:36:17Z	South Africa: Eastern Cape	human	clinical	PDS000065758.734	0	16	SAMEA13423154			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00278473	"ERS11025303","SAL_KB2783AA","YA00278473"	Typhimurium_monophasic	PDT001302373.1	2022-05-08T20:36:18Z	South Africa: Western Cape	human	clinical	PDS000142542.28	3	8	SAMEA13423170		aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	YA00277891	"ERS11025312","SAL_KB2792AA","YA00277891"	Typhimurium	PDT001302374.1	2022-05-08T20:36:18Z	South Africa: Western Cape	human	clinical				SAMEA13423179			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00277064	"ERS11025282","SAL_KB2760AA","YA00277064"	Typhimurium	PDT001365273.1	2022-07-21T05:40:58Z	South Africa: Eastern Cape	human	clinical	PDS000065111.14	9		SAMEA13423148			antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	YA00425466	"ERS14886067","SAL_RB5479AA","YA00425466"	enteritidis	PDT001827351.1	2023-07-25T13:46:16Z	South Africa: Western Cape	human	clinical	PDS000065758.734	1	18	SAMEA112879479			antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	YA00467262	"ERS16248017","SAL_TB3634AA","YA00467262"	Chandans	PDT001866649.1	2023-08-29T08:44:25Z	South Africa	human	clinical				SAMEA114260319			antigen_formula=11:d:e,n,x,serotype=Chandans
Salmonella enterica	YA00467267	"ERS16248018","SAL_TB3635AA","YA00467267"	muenchen	PDT001866650.1	2023-08-29T08:44:25Z	South Africa	human	clinical				SAMEA114260320		blaCTX-M-14=COMPLETE,fosA3=COMPLETE	antigen_formula=8:d:1,2,serotype=Muenchen
