#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	SNP cluster	Min-same	Min-diff	BioSample	Assembly	AMR genotypes core	Computed types
Salmonella enterica	CFSAN064246	"CFSAN064246,""KP-32"",""SRS3131976"""	Westhampton	PDT000303699.2	2018-04-06T05:48:16Z	Nigeria	pig stool	environmental/other				SAMN07135183	GCA_011144815.1		antigen_formula=3,10:g,s,t:-,serotype=Westhampton
Salmonella enterica	CFSAN064247	"CFSAN064247,""KP-49"",""SRS3131977"""	Westhampton	PDT000303700.2	2018-04-06T05:48:16Z	Nigeria	pig stool	environmental/other	PDS000029288.1	1.0		SAMN07135182	GCA_004218945.1		antigen_formula=1,3,19:g,s,t:-,serotype=Senftenberg
Salmonella enterica	CFSAN064154	"CFSAN064154,""KP-201"",""SRS3131978"""	derby	PDT000303701.2	2018-04-06T05:48:16Z	Nigeria	pig stool	environmental/other	PDS000012018.4	6.0	28.0	SAMN07135217	GCA_004226805.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,fosA7=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:f,g:-,serotype=Derby
Salmonella enterica	CFSAN064156	"CFSAN064156,""KP-64"",""SRS3132095"""	Durham	PDT000303713.2	2018-04-06T07:48:28Z	Nigeria	pig stool	environmental/other	PDS000029284.1	3.0	32.0	SAMN07135215	GCA_007202895.1		antigen_formula=13:b:e,n,z15,serotype=Durham
Salmonella enterica	CFSAN064153	"CFSAN064153,""KP-193"",""SRS3132097"""	Derby	PDT000303714.2	2018-04-06T07:48:28Z	Nigeria	pig stool	environmental/other	PDS000012018.4	8.0	28.0	SAMN07135218	GCA_011156375.1	blaTEM=PARTIAL_END_OF_CONTIG,floR=COMPLETE,fosA7=COMPLETE,qnrS1=COMPLETE,tet(A)=COMPLETE	antigen_formula=4:f,g:-,serotype=Derby
Salmonella enterica	CFSAN064144	"CFSAN064144,""KP-28"",""SRS3132099"""	Colindale	PDT000303716.2	2018-04-06T07:48:28Z	Nigeria	pig stool	environmental/other	PDS000042101.6	2.0	6.0	SAMN07135227	GCA_007203415.1		antigen_formula=7:r:1,7,serotype=Colindale
Salmonella enterica	CFSAN064215	"CFSAN064215,""KP-202"",""SRS3136874"""	Kingston	PDT000303929.2	2018-04-06T23:40:50Z	Nigeria	pig stool	environmental/other	PDS000019582.5	1.0	29.0	SAMN08873813	GCA_004288915.1		antigen_formula=4:g,s,t:-,serotype=Kingston
Salmonella enterica	CFSAN064219	"CFSAN064219,""KP-361"",""SRS3721839"""	Lexington	PDT000367934.1	2018-08-29T00:08:50Z	Nigeria	pig stool	environmental/other	PDS000030631.3	32.0	35.0	SAMN09929380	GCA_006520515.1		antigen_formula=3,10:z10:1,5,serotype=Lexington
Salmonella enterica	CFSAN064220	"CFSAN064220,""KP-58"",""SRS3721840"""	Liverpool	PDT000367936.1	2018-08-29T00:08:51Z	Nigeria	pig stool	environmental/other	PDS000001378.353	0.0	0.0	SAMN09929381	GCA_006522815.1		antigen_formula=1,3,19:d:e,n,z15,serotype=Liverpool
Salmonella enterica	CFSAN064224	"CFSAN064224,""KP-135"",""SRS3721842"""	Molade	PDT000367939.1	2018-08-29T00:08:51Z	Nigeria	pig stool	environmental/other	PDS000025900.8	31.0	58.0	SAMN09929382	GCA_004220725.1		antigen_formula=8:z10:z6,serotype=Molade or Wippra
Salmonella enterica	CFSAN064225	"CFSAN064225,""KP-327"",""SRS3721843"""	Molade	PDT000367940.1	2018-08-29T00:08:51Z	Nigeria	pig stool	environmental/other	PDS000036143.1		3.0	SAMN07135159	GCA_007287835.1		antigen_formula=8:z10:z6,serotype=Molade or Wippra
Salmonella enterica	CFSAN064243	"CFSAN064243,""KP-164"",""SRS3721848"""	Teshie	PDT000367942.1	2018-08-29T00:08:52Z	Nigeria	pig stool	environmental/other				SAMN07135186	GCA_007287795.1		antigen_formula=47:l,z13,z28:e,n,z15,serotype=Teshie
Salmonella enterica	CFSAN064223	"CFSAN064223,""KP-48"",""SRS3721846"""	Molade	PDT000367943.1	2018-08-29T00:08:52Z	Nigeria	pig stool	environmental/other	PDS000025900.8	31.0	57.0	SAMN09929384	GCA_004227745.1		antigen_formula=8:z10:z6,serotype=Molade or Wippra
Salmonella enterica	CFSAN064226	"CFSAN064226,""KP-107"",""SRS3721847"""	Morehead	PDT000367944.1	2018-08-29T00:08:52Z	Nigeria	pig stool	environmental/other				SAMN07135158	GCA_007287855.1		antigen_formula=30:i:1,5,serotype=Morehead
Salmonella enterica	CFSAN064221	"CFSAN064221,""KP-282"",""SRS3721849"""	Luke	PDT000367945.1	2018-08-29T00:08:52Z	Nigeria	pig stool	environmental/other	PDS000036151.1	1.0		SAMN09929383	GCA_006521275.1	fosA7.2=COMPLETE	antigen_formula=47:g,m:-,serotype=Luke
Salmonella enterica	CFSAN064222	"CFSAN064222,""KP-297"",""SRS3721852"""	Luke	PDT000367947.1	2018-08-29T00:08:53Z	Nigeria	pig stool	environmental/other	PDS000036151.1	1.0		SAMN09929386	GCA_006521255.1	fosA7.2=COMPLETE	antigen_formula=47:g,m:-,serotype=Luke
Salmonella enterica	CFSAN064216	"CFSAN064216,""KP-206"",""SRS3721855"""	Kingston	PDT000367949.1	2018-08-29T00:08:53Z	Nigeria	pig stool	environmental/other	PDS000019582.5	5.0	30.0	SAMN09929390	GCA_006521235.1		antigen_formula=4:g,s,t:-,serotype=Kingston
Salmonella enterica	CFSAN064231	"CFSAN064231,""KP-200"",""SRS3721854"""	Muenster	PDT000367951.1	2018-08-29T00:08:53Z	Nigeria	pig stool	environmental/other	PDS000036147.9	3.0	20.0	SAMN07135198	GCA_007288955.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=3,10:e,h:1,5,serotype=Muenster
Salmonella enterica	CFSAN064230	"CFSAN064230,""KP-198"",""SRS3721859"""	Muenster	PDT000367955.1	2018-08-29T00:08:54Z	Nigeria	pig stool	environmental/other	PDS000036147.9	3.0	19.0	SAMN07135199	GCA_007289575.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=3,10:e,h:1,5,serotype=Muenster
Salmonella enterica	CFSAN064239	"CFSAN064239,""KP-85"",""SRS3721869"""	Sundsvall	PDT000367958.1	2018-08-29T00:08:54Z	Nigeria	pig stool	environmental/other	PDS000036149.1	2.0		SAMN07135190	GCA_007289615.1		antigen_formula=6,14:z:e,n,x,serotype=Sundsvall
Salmonella enterica	CFSAN064240	"CFSAN064240,""KP-87"",""SRS3721864"""	Sundsvall	PDT000367959.1	2018-08-29T00:08:54Z	Nigeria	pig stool	environmental/other	PDS000036149.1	2.0		SAMN07135189	GCA_007288995.1		antigen_formula=6,14:z:e,n,x,serotype=Sundsvall
Salmonella enterica	CFSAN064232	"CFSAN064232,""KP-166"",""SRS3721865"""	Nigeria	PDT000367960.1	2018-08-29T00:08:55Z	Nigeria	pig stool	environmental/other	PDS000061063.1		25.0	SAMN07135197	GCA_007288075.1		antigen_formula=7:r:1,6,serotype=Nigeria
Salmonella enterica	CFSAN064227	"CFSAN064227,""KP-10"",""SRS3721866"""	Muenster	PDT000367961.1	2018-08-29T00:08:55Z	Nigeria	pig stool	environmental/other	PDS000036147.9	8.0	15.0	SAMN07135157	GCA_007288035.1	gyrA_S83Y=POINT	antigen_formula=3,10:e,h:1,5,serotype=Muenster
Salmonella enterica	CFSAN064233	"CFSAN064233,""KP-181"",""SRS3721867"""	Nigeria	PDT000367962.1	2018-08-29T00:08:55Z	Nigeria	pig stool	environmental/other	PDS000036156.1	0.0		SAMN07135196	GCA_003871935.1		antigen_formula=7:r:1,6,serotype=Nigeria
Salmonella enterica	CFSAN064238	"CFSAN064238,""KP-407"",""SRS3721868"""	Rubislaw	PDT000367963.2	2018-08-29T00:08:55Z	Nigeria	pig stool	environmental/other	PDS000036146.2	1.0		SAMN07135191	GCA_006674925.1		antigen_formula=11:r:e,n,x,serotype=Rubislaw
Salmonella enterica	CFSAN064229	"CFSAN064229,""KP-197"",""SRS3721899"""	Muenster	PDT000367975.1	2018-08-29T00:08:57Z	Nigeria	pig stool	environmental/other	PDS000036147.9	3.0	20.0	SAMN07135155	GCA_007293495.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,sul2=COMPLETE,tet(A)=COMPLETE	antigen_formula=3,10:e,h:1,5,serotype=Muenster
Salmonella enterica	CFSAN064236	"CFSAN064236,""KP-36"",""SRS3721903"""	Rubislaw	PDT000367979.1	2018-08-29T00:08:57Z	Nigeria	pig stool	environmental/other	PDS000036145.4	11.0		SAMN07135193	GCA_007288055.1		antigen_formula=11:r:e,n,x,serotype=Rubislaw
Salmonella enterica	CFSAN064234	"CFSAN064234,""KP-187"",""SRS3721907"""	Nigeria	PDT000367984.1	2018-08-29T00:08:58Z	Nigeria	pig stool	environmental/other	PDS000036156.1	0.0		SAMN07135195	GCA_007287815.1		antigen_formula=7:r:1,6,serotype=Nigeria
Salmonella enterica	CFSAN064237	"CFSAN064237,""KP-405"",""SRS3721909"""	Rubislaw	PDT000367985.1	2018-08-29T00:08:58Z	Nigeria	pig stool	environmental/other	PDS000036146.2	1.0		SAMN07135192	GCA_004221045.1		antigen_formula=11:r:e,n,x,serotype=Rubislaw
Salmonella enterica	CFSAN064235	"CFSAN064235,""KP-196"",""SRS3721911"""	Nigeria	PDT000367986.1	2018-08-29T00:08:59Z	Nigeria	pig stool	environmental/other	PDS000036156.1	2.0		SAMN07135194	GCA_007287915.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,sul2=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE,tet(A)=PARTIAL_END_OF_CONTIG	antigen_formula=7:r:1,6,serotype=Nigeria
Salmonella enterica	CFSAN064228	"CFSAN064228,""KP-21"",""SRS3721910"""	Muenster	PDT000367987.1	2018-08-29T00:08:59Z	Nigeria	pig stool	environmental/other	PDS000036147.9	5.0	12.0	SAMN07135156	GCA_007293455.1	gyrA_S83F=POINT	antigen_formula=3,10:e,h:1,5,serotype=Muenster
Salmonella enterica	CFSAN064244	"CFSAN064244,""KP-402"",""SRS3721913"""	Tienba	PDT000367989.1	2018-08-29T00:08:59Z	Nigeria	pig stool	environmental/other				SAMN07135185	GCA_003872055.1	fosA7=COMPLETE	antigen_formula=7:z35:1,6,serotype=Tienba
Salmonella enterica	CFSAN064242	"CFSAN064242,""KP-125"",""SRS3721916"""	Tennessee	PDT000367992.2	2018-08-29T00:08:59Z	Nigeria	pig stool	environmental/other				SAMN07135187	GCA_006790355.1		antigen_formula=-:z29:-,serotype=I -:z29:-
Salmonella enterica	CFSAN064241	"CFSAN064241,""KP-14"",""SRS3721917"""	Tamberma	PDT000367993.1	2018-08-29T00:09:00Z	Nigeria	pig stool	environmental/other				SAMN07135188	GCA_004224545.1		antigen_formula=47:z4,z24:-,serotype=Tamberma
Salmonella enterica	CFSAN064218	"CFSAN064218,""KP-71"",""SRS3728700"""	Larochelle	PDT000368614.1	2018-08-30T23:40:38Z	Nigeria	pig stool	environmental/other	PDS000029158.11		29.0	SAMN09929385	GCA_006521355.1	qnrB19=COMPLETE	antigen_formula=7:e,h:1,2,serotype=Larochelle
Salmonella enterica	CFSAN064217	"CFSAN064217,""KP-76"",""SRS3728704"""	Lagos	PDT000368615.1	2018-08-30T23:40:39Z	Nigeria	pig stool	environmental/other	PDS000037348.2		26.0	SAMN09929405	GCA_006521395.1		antigen_formula=4:i:1,5,serotype=Lagos
Salmonella enterica	CFSAN064207	"CFSAN064207,""KP-66"",""SRS4876546"""	Kentucky	PDT000517659.2	2019-06-04T16:54:22Z	Nigeria	pig stool	environmental/other	PDS000027970.437	0.0	14.0	SAMN07135297	GCA_007794635.1	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	antigen_formula=8:i:z6,serotype=Kentucky
